@RELATION Defects4J_Bugs

@ATTRIBUTE DELETE_ThisExpression REAL
@ATTRIBUTE MOVE_CharacterLiteral REAL
@ATTRIBUTE DELETE_SingleVariableDeclaration REAL
@ATTRIBUTE MOVE_Block REAL
@ATTRIBUTE UPDATE_QualifiedName REAL
@ATTRIBUTE DELETE_ReturnStatement REAL
@ATTRIBUTE INSERT_Javadoc REAL
@ATTRIBUTE INSERT_ConditionalExpression REAL
@ATTRIBUTE MOVE_VariableDeclarationStatement REAL
@ATTRIBUTE DELETE_VariableDeclarationFragment REAL
@ATTRIBUTE INSERT_CharacterLiteral REAL
@ATTRIBUTE DELETE_ForStatement REAL
@ATTRIBUTE DELETE_TryStatement REAL
@ATTRIBUTE DELETE_TypeParameter REAL
@ATTRIBUTE INSERT_Assignment REAL
@ATTRIBUTE INSERT_QualifiedName REAL
@ATTRIBUTE UPDATE_ParameterizedType REAL
@ATTRIBUTE INSERT_WildcardType REAL
@ATTRIBUTE DELETE_ContinueStatement REAL
@ATTRIBUTE INSERT_NullLiteral REAL
@ATTRIBUTE MOVE_InfixExpression REAL
@ATTRIBUTE DELETE_ParameterizedType REAL
@ATTRIBUTE INSERT_ArrayType REAL
@ATTRIBUTE INSERT_ReturnStatement REAL
@ATTRIBUTE DELETE_EnhancedForStatement REAL
@ATTRIBUTE MOVE_ForStatement REAL
@ATTRIBUTE INSERT_SuperConstructorInvocation REAL
@ATTRIBUTE INSERT_PrimitiveType REAL
@ATTRIBUTE INSERT_SuperMethodInvocation REAL
@ATTRIBUTE INSERT_InstanceofExpression REAL
@ATTRIBUTE DELETE_PrefixExpression REAL
@ATTRIBUTE MOVE_ClassInstanceCreation REAL
@ATTRIBUTE INSERT_VariableDeclarationStatement REAL
@ATTRIBUTE INSERT_MethodInvocation REAL
@ATTRIBUTE DELETE_ClassInstanceCreation REAL
@ATTRIBUTE DELETE_ArrayAccess REAL
@ATTRIBUTE MOVE_ExpressionStatement REAL
@ATTRIBUTE DELETE_Dimension REAL
@ATTRIBUTE DELETE_VariableDeclarationExpression REAL
@ATTRIBUTE DELETE_VariableDeclarationStatement REAL
@ATTRIBUTE INSERT_ArrayCreation REAL
@ATTRIBUTE DELETE_QualifiedName REAL
@ATTRIBUTE DELETE_Javadoc REAL
@ATTRIBUTE DELETE_ConstructorInvocation REAL
@ATTRIBUTE MOVE_SimpleName REAL
@ATTRIBUTE INSERT_VariableDeclarationFragment REAL
@ATTRIBUTE DELETE_Assignment REAL
@ATTRIBUTE DELETE_StringLiteral REAL
@ATTRIBUTE INSERT_NumberLiteral REAL
@ATTRIBUTE INSERT_ThrowStatement REAL
@ATTRIBUTE DELETE_ConditionalExpression REAL
@ATTRIBUTE DELETE_IfStatement REAL
@ATTRIBUTE UPDATE_CharacterLiteral REAL
@ATTRIBUTE MOVE_ParenthesizedExpression REAL
@ATTRIBUTE DELETE_FieldDeclaration REAL
@ATTRIBUTE UPDATE_InfixExpression REAL
@ATTRIBUTE MOVE_EnhancedForStatement REAL
@ATTRIBUTE DELETE_SimpleName REAL
@ATTRIBUTE MOVE_MethodInvocation REAL
@ATTRIBUTE MOVE_InstanceofExpression REAL
@ATTRIBUTE DELETE_MethodDeclaration REAL
@ATTRIBUTE MOVE_VariableDeclarationExpression REAL
@ATTRIBUTE INSERT_IfStatement REAL
@ATTRIBUTE UPDATE_NumberLiteral REAL
@ATTRIBUTE MOVE_Javadoc REAL
@ATTRIBUTE INSERT_SimpleName REAL
@ATTRIBUTE MOVE_Dimension REAL
@ATTRIBUTE INSERT_Dimension REAL
@ATTRIBUTE DELETE_NullLiteral REAL
@ATTRIBUTE DELETE_ThrowStatement REAL
@ATTRIBUTE UPDATE_SimpleType REAL
@ATTRIBUTE DELETE_ArrayType REAL
@ATTRIBUTE DELETE_ArrayInitializer REAL
@ATTRIBUTE DELETE_WildcardType REAL
@ATTRIBUTE MOVE_PrimitiveType REAL
@ATTRIBUTE DELETE_InfixExpression REAL
@ATTRIBUTE MOVE_CastExpression REAL
@ATTRIBUTE INSERT_AnonymousClassDeclaration REAL
@ATTRIBUTE DELETE_InstanceofExpression REAL
@ATTRIBUTE DELETE_BooleanLiteral REAL
@ATTRIBUTE INSERT_ExpressionStatement REAL
@ATTRIBUTE DELETE_FieldAccess REAL
@ATTRIBUTE INSERT_CastExpression REAL
@ATTRIBUTE UPDATE_StringLiteral REAL
@ATTRIBUTE INSERT_ParameterizedType REAL
@ATTRIBUTE DELETE_SimpleType REAL
@ATTRIBUTE INSERT_FieldDeclaration REAL
@ATTRIBUTE INSERT_ContinueStatement REAL
@ATTRIBUTE DELETE_PrimitiveType REAL
@ATTRIBUTE MOVE_ReturnStatement REAL
@ATTRIBUTE MOVE_ArrayAccess REAL
@ATTRIBUTE MOVE_IfStatement REAL
@ATTRIBUTE UPDATE_Assignment REAL
@ATTRIBUTE MOVE_WhileStatement REAL
@ATTRIBUTE INSERT_TypeLiteral REAL
@ATTRIBUTE DELETE_BreakStatement REAL
@ATTRIBUTE DELETE_Modifier REAL
@ATTRIBUTE INSERT_SynchronizedStatement REAL
@ATTRIBUTE INSERT_ThisExpression REAL
@ATTRIBUTE INSERT_SwitchStatement REAL
@ATTRIBUTE INSERT_ArrayInitializer REAL
@ATTRIBUTE INSERT_PostfixExpression REAL
@ATTRIBUTE UPDATE_SimpleName REAL
@ATTRIBUTE DELETE_MarkerAnnotation REAL
@ATTRIBUTE MOVE_SimpleType REAL
@ATTRIBUTE MOVE_QualifiedName REAL
@ATTRIBUTE UPDATE_ArrayType REAL
@ATTRIBUTE INSERT_SingleVariableDeclaration REAL
@ATTRIBUTE INSERT_StringLiteral REAL
@ATTRIBUTE INSERT_ForStatement REAL
@ATTRIBUTE INSERT_BooleanLiteral REAL
@ATTRIBUTE MOVE_ArrayCreation REAL
@ATTRIBUTE MOVE_PrefixExpression REAL
@ATTRIBUTE MOVE_SingleVariableDeclaration REAL
@ATTRIBUTE INSERT_InfixExpression REAL
@ATTRIBUTE DELETE_WhileStatement REAL
@ATTRIBUTE INSERT_TryStatement REAL
@ATTRIBUTE DELETE_AnonymousClassDeclaration REAL
@ATTRIBUTE INSERT_BreakStatement REAL
@ATTRIBUTE INSERT_CatchClause REAL
@ATTRIBUTE INSERT_TypeDeclaration REAL
@ATTRIBUTE DELETE_Block REAL
@ATTRIBUTE INSERT_VariableDeclarationExpression REAL
@ATTRIBUTE INSERT_SimpleType REAL
@ATTRIBUTE INSERT_MarkerAnnotation REAL
@ATTRIBUTE INSERT_PrefixExpression REAL
@ATTRIBUTE MOVE_NumberLiteral REAL
@ATTRIBUTE INSERT_ClassInstanceCreation REAL
@ATTRIBUTE INSERT_SwitchCase REAL
@ATTRIBUTE DELETE_ParenthesizedExpression REAL
@ATTRIBUTE UPDATE_BooleanLiteral REAL
@ATTRIBUTE UPDATE_PrimitiveType REAL
@ATTRIBUTE INSERT_FieldAccess REAL
@ATTRIBUTE DELETE_SuperMethodInvocation REAL
@ATTRIBUTE DELETE_SwitchCase REAL
@ATTRIBUTE INSERT_WhileStatement REAL
@ATTRIBUTE INSERT_ArrayAccess REAL
@ATTRIBUTE INSERT_ParenthesizedExpression REAL
@ATTRIBUTE DELETE_NumberLiteral REAL
@ATTRIBUTE DELETE_CastExpression REAL
@ATTRIBUTE INSERT_ImportDeclaration REAL
@ATTRIBUTE DELETE_TypeLiteral REAL
@ATTRIBUTE DELETE_ExpressionStatement REAL
@ATTRIBUTE DELETE_PostfixExpression REAL
@ATTRIBUTE INSERT_Modifier REAL
@ATTRIBUTE MOVE_NullLiteral REAL
@ATTRIBUTE INSERT_MethodDeclaration REAL
@ATTRIBUTE INSERT_EnhancedForStatement REAL
@ATTRIBUTE DELETE_CatchClause REAL
@ATTRIBUTE MOVE_ParameterizedType REAL
@ATTRIBUTE MOVE_Modifier REAL
@ATTRIBUTE INSERT_Block REAL
@ATTRIBUTE DELETE_MethodInvocation REAL
@ATTRIBUTE DELETE_ArrayCreation REAL
@ATTRIBUTE MOVE_MethodDeclaration REAL

@DATA
26,0,63,23,0,0,2,0,4,5,39,2,1,34,0,4,0,39,19,8,1,71,2,0,12,0,11,0,2,0,8,3,2,3,7,1,5,0,158,1,1,17,0,60,2,84,2,0,0,2,0,3,3,0,1,1,0,0,1,3,0,3,14,0,2,3,0,27,0,35,0,21,2,20,1,4,2,0,9,0,2,0,0,4,4,1,2,1,16,0,14,0,0,113,1,3,1,2,479,0,1,3,1,2,4,11,0,4,0,13,20,6,2,2,2,1,7,1,5,0,0,1,0,2,30,8,11,0,13,1,0,10,2,24,1,7,0,0,3,1,8,2,0,1,0,0,2,0,3,2,1,22,0,0,1
26,0,63,23,0,0,2,0,4,5,39,3,1,35,0,4,0,41,19,8,1,72,2,0,12,0,11,0,2,0,8,3,2,3,7,1,5,0,159,1,1,17,0,61,2,86,2,0,0,2,0,3,3,0,1,1,0,0,1,3,0,3,14,0,2,3,0,27,0,35,0,21,2,20,2,4,2,0,11,0,2,0,0,4,4,1,2,1,16,0,15,0,0,114,1,3,1,2,484,0,1,3,1,2,4,11,0,4,0,15,20,6,2,2,2,1,7,1,5,0,0,1,0,2,30,8,11,0,14,1,0,10,2,24,1,7,0,0,3,1,8,2,0,1,0,0,2,0,3,2,1,22,0,0,1
26,0,63,23,0,0,2,0,4,5,39,3,1,35,0,4,0,41,19,8,1,73,2,0,12,0,11,0,2,0,8,3,2,3,7,1,5,0,160,1,1,17,0,62,2,87,2,0,0,2,0,3,3,0,1,1,0,0,1,3,0,3,14,0,2,3,0,27,0,35,0,21,2,20,2,4,2,0,11,0,2,0,0,4,4,1,2,1,16,0,15,0,0,115,1,3,2,2,488,0,1,3,1,2,4,11,0,4,0,15,20,6,2,2,2,1,7,1,5,0,0,1,0,2,30,8,11,0,14,1,0,10,2,25,1,7,0,0,3,1,8,2,0,1,0,0,2,0,4,2,1,22,0,0,1
26,0,65,23,0,0,2,0,4,5,39,3,1,35,0,4,0,41,19,8,1,73,2,0,14,0,11,0,2,0,8,3,2,3,7,1,7,0,160,1,1,17,0,62,2,87,2,0,0,2,0,3,3,0,1,1,0,0,1,3,0,5,14,0,2,3,0,27,0,35,0,21,2,20,2,4,2,0,11,0,2,0,0,4,4,1,2,1,18,0,15,0,0,115,1,3,2,2,488,0,1,3,1,2,4,13,0,4,0,15,20,8,2,2,2,1,7,1,5,0,0,1,0,2,30,8,11,0,14,1,0,10,2,25,1,7,0,0,3,1,8,2,0,1,0,0,2,0,4,2,1,22,0,0,1
26,0,65,23,0,0,2,0,4,5,39,3,1,35,0,4,0,41,19,8,1,73,2,0,14,0,11,0,2,0,8,3,2,3,7,1,7,0,160,1,1,17,0,62,2,87,2,0,0,2,0,3,3,0,1,1,0,0,1,3,0,5,14,0,2,3,0,27,0,35,0,21,2,20,2,4,2,0,11,0,2,0,0,4,4,1,2,1,18,0,15,0,0,115,1,3,2,2,488,0,1,3,1,2,4,13,0,4,0,15,21,8,2,2,2,1,7,1,5,0,0,1,0,2,30,8,11,0,14,1,0,10,2,26,1,7,0,0,3,1,8,2,0,1,0,0,2,0,4,2,1,22,0,0,1
26,0,65,23,0,0,2,0,4,5,39,3,1,37,0,4,0,41,19,8,1,73,2,0,14,0,11,0,2,0,8,3,2,3,7,1,7,0,160,1,1,17,0,62,2,87,2,0,0,2,0,3,3,0,1,1,0,0,1,3,0,6,14,0,2,3,0,27,0,35,0,21,2,23,2,4,2,0,11,0,2,0,0,4,4,1,2,1,18,0,15,0,0,117,1,3,2,2,492,0,1,3,1,2,4,13,0,4,0,15,21,8,2,2,2,1,7,1,5,0,0,1,0,2,30,8,11,0,14,2,0,10,2,26,1,7,0,0,3,1,8,2,0,1,0,0,2,1,4,2,1,22,0,0,1
26,0,65,23,0,0,2,0,4,5,39,3,1,37,0,4,0,41,19,8,1,73,2,0,14,0,11,0,2,0,8,3,2,3,7,1,7,0,160,1,1,17,0,62,2,87,2,0,0,2,0,3,3,0,1,1,0,0,1,3,0,6,14,0,2,3,0,27,0,35,0,21,2,23,2,4,2,0,11,0,2,0,0,4,4,1,2,1,18,0,15,0,0,117,1,3,2,2,492,0,1,3,1,2,4,15,0,4,0,15,21,8,2,2,2,1,7,1,5,0,0,1,0,2,30,8,11,0,14,2,0,10,2,26,1,7,0,0,3,1,8,2,0,1,0,0,2,1,4,2,1,22,0,0,1
26,0,65,23,0,0,2,0,4,5,40,3,1,37,0,4,0,42,20,8,1,76,2,0,14,0,11,0,2,0,8,3,2,3,7,1,7,0,161,1,1,17,0,63,2,88,2,0,0,2,0,3,3,0,1,1,0,0,1,3,0,6,14,0,2,3,0,27,0,35,0,21,2,24,2,4,2,0,11,0,2,0,0,4,4,1,2,1,18,0,15,0,0,119,1,3,2,2,498,0,1,3,1,2,4,15,0,4,0,15,21,8,2,2,2,1,7,1,5,0,0,1,0,2,30,8,11,0,14,2,0,10,2,27,1,7,0,0,3,1,8,2,0,1,0,0,2,1,4,2,1,22,0,0,1
26,0,65,23,0,0,2,0,4,5,40,3,1,37,0,4,0,42,20,8,1,76,2,0,14,0,11,0,2,0,8,3,2,3,7,1,7,0,162,1,1,17,0,64,2,89,2,0,0,2,0,3,3,0,1,1,0,0,1,3,0,7,14,0,2,3,0,27,0,35,0,21,2,24,2,4,2,0,11,0,2,0,0,4,4,1,2,1,18,0,15,0,0,119,1,3,3,2,500,0,1,3,1,2,4,15,1,4,0,15,21,8,2,2,2,1,7,1,5,0,0,1,0,2,30,8,11,0,14,2,0,10,2,27,1,7,0,0,3,1,8,2,0,1,0,0,2,1,4,2,1,22,0,0,1
26,0,65,23,0,0,2,0,4,5,40,3,1,39,0,4,0,45,20,8,1,76,2,0,14,0,11,0,2,0,8,3,2,3,7,1,7,0,162,1,1,17,0,64,2,90,2,0,0,3,0,3,3,0,1,1,0,0,1,3,0,7,14,0,2,3,0,27,0,36,0,21,2,24,2,4,2,0,11,0,2,0,0,4,4,1,2,1,18,0,15,0,0,121,1,3,3,2,508,0,1,3,1,2,4,15,1,4,0,15,21,8,2,2,2,1,7,1,6,0,0,1,0,2,30,8,14,0,14,2,0,10,2,27,1,7,0,0,3,1,8,2,0,1,0,0,2,1,4,2,1,22,0,0,1
26,0,65,24,0,0,2,0,4,5,40,3,1,39,0,4,0,45,20,8,1,76,2,0,14,0,11,0,2,0,8,3,2,3,7,1,7,0,162,1,1,17,0,64,2,90,2,0,0,3,0,3,3,0,1,1,0,0,1,3,0,7,14,0,2,3,0,27,0,36,0,22,2,24,2,4,2,0,11,0,2,0,0,4,4,1,2,1,18,0,15,0,0,122,1,3,3,2,508,0,1,3,1,2,4,15,1,4,0,15,21,8,2,2,2,1,7,1,6,0,0,1,0,2,30,8,14,0,14,2,0,10,2,27,1,7,0,0,3,1,8,2,0,1,0,0,2,1,4,2,1,22,0,0,1
26,0,69,24,0,0,2,0,4,5,40,3,1,39,0,4,0,45,20,8,1,76,2,0,14,0,11,0,2,0,9,3,2,3,7,1,7,0,164,1,1,17,0,64,2,90,2,0,0,3,0,3,3,0,1,1,0,0,1,3,0,7,14,0,2,3,0,27,0,36,0,22,2,24,2,4,2,0,11,0,2,0,0,5,4,1,2,1,20,0,15,0,0,123,1,3,3,3,510,0,1,3,1,2,4,15,1,4,0,16,21,8,2,2,2,1,7,1,6,0,0,1,0,2,30,8,14,0,14,2,0,10,2,27,1,7,0,0,3,1,10,2,0,1,0,0,2,1,4,2,1,24,0,0,1
26,0,69,24,0,0,2,0,4,5,40,3,1,39,0,4,0,45,20,8,1,76,2,0,14,0,11,0,2,0,9,3,2,3,7,1,7,0,164,1,1,17,0,64,2,90,2,0,0,3,0,3,3,0,1,1,0,0,1,3,0,7,14,0,2,3,0,27,0,36,0,23,2,24,2,4,2,0,11,0,2,0,0,5,4,1,2,1,20,0,15,0,0,123,1,3,3,3,510,0,1,3,1,2,4,15,1,4,0,16,21,8,2,2,2,1,7,1,6,0,0,1,0,2,30,8,14,0,14,2,0,10,2,27,1,7,0,0,3,1,10,2,0,1,0,0,2,1,4,2,1,24,0,0,1
26,0,69,24,0,0,2,0,4,5,40,3,1,39,0,4,0,45,20,8,1,76,2,0,14,0,11,0,2,0,9,3,2,3,7,1,7,0,164,1,1,17,0,64,2,90,2,0,0,3,0,5,3,0,1,1,0,0,1,3,0,7,14,0,2,3,0,27,0,36,0,23,2,24,2,4,2,0,11,0,2,0,0,5,4,1,2,1,20,0,15,0,0,123,1,3,4,3,512,0,1,3,1,2,4,15,2,4,0,16,21,8,2,2,2,1,7,1,6,0,0,1,0,2,30,8,14,0,14,2,0,10,2,27,1,7,0,0,3,1,10,2,0,1,0,0,2,1,4,2,1,24,0,0,1
26,0,69,25,0,0,2,0,4,5,40,3,1,39,0,4,0,45,20,8,1,77,2,0,14,0,11,0,2,0,9,3,2,3,7,1,7,0,166,1,1,17,0,64,2,90,2,0,0,3,0,6,3,0,1,1,0,0,1,3,0,7,14,0,2,3,0,27,0,36,0,23,2,24,2,4,2,0,11,0,2,0,0,5,4,1,2,1,21,0,15,0,0,123,1,3,4,3,513,0,1,3,1,2,4,15,2,4,0,16,21,8,2,2,2,1,7,1,6,0,0,1,0,2,30,8,14,0,14,2,0,10,2,27,1,7,0,0,3,1,10,2,0,1,0,0,2,1,4,2,1,24,0,0,1
26,0,69,25,0,0,2,0,4,5,40,3,1,42,0,4,0,45,20,8,1,82,2,0,14,0,11,0,2,0,9,3,2,3,7,1,7,0,168,1,1,17,0,66,2,92,2,0,0,3,0,6,3,0,1,1,0,0,1,3,0,7,14,0,2,3,0,27,0,36,0,23,2,24,2,4,2,0,11,0,2,0,0,5,4,1,2,1,21,0,15,0,0,123,1,3,4,3,518,0,1,3,1,2,4,15,2,4,0,16,21,8,2,2,2,1,10,1,6,0,0,1,0,2,30,8,14,0,17,3,0,10,2,27,1,7,0,0,3,1,10,2,0,1,0,0,2,1,4,2,1,24,0,0,1
26,0,127,29,0,0,8,2,6,5,40,3,1,42,0,11,0,45,20,15,1,84,2,0,18,0,11,0,2,0,12,4,2,6,7,1,7,0,168,1,1,17,0,66,2,93,2,0,0,3,0,10,3,4,1,1,1,0,1,3,0,11,14,0,2,3,0,27,0,36,0,29,2,24,2,4,2,0,11,0,2,0,0,5,4,2,3,2,24,0,15,0,0,125,1,3,4,3,518,0,1,3,1,2,4,15,2,4,0,16,21,9,2,2,2,1,11,2,6,0,0,1,0,2,30,10,14,0,17,3,0,10,2,27,1,7,0,0,4,1,11,2,0,1,0,0,5,1,4,2,1,34,0,0,1
28,0,127,29,0,0,8,2,6,5,44,3,1,42,0,11,0,54,22,15,1,85,2,0,19,0,11,0,2,0,12,4,2,6,7,1,7,0,172,1,1,19,0,69,2,102,2,0,0,4,0,10,3,4,1,1,1,0,1,3,0,11,16,0,2,3,0,27,0,37,0,29,3,24,3,4,3,0,11,0,2,0,0,5,4,2,3,2,24,0,15,0,0,139,1,3,7,3,559,0,1,3,1,2,4,15,2,4,0,16,21,9,2,3,2,1,11,2,10,0,0,1,0,2,32,10,15,0,17,3,0,10,2,30,1,7,0,0,4,1,11,5,0,1,0,0,5,1,4,2,1,34,0,0,1
34,0,127,29,0,0,8,2,6,5,44,3,1,49,0,11,0,55,22,15,1,91,2,0,19,0,11,0,2,0,12,4,2,6,7,1,7,0,190,1,1,19,0,77,2,110,2,0,0,4,0,10,3,4,1,1,1,0,1,3,0,12,16,0,2,3,0,27,0,42,0,29,3,24,3,4,3,0,17,0,2,0,0,5,4,2,3,2,24,0,15,0,0,147,1,3,7,3,608,0,1,3,1,2,4,15,2,4,0,20,24,9,2,3,2,1,16,2,10,0,0,1,0,2,38,10,15,0,22,3,0,10,2,31,1,7,0,0,4,1,11,5,0,1,0,0,5,1,4,2,1,34,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,11,4,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
1,0,14,7,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0
1,0,19,7,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,1,2,0,1,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,7,0,2,0
1,0,23,7,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,1,2,0,1,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,11,0,0,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,8,0,2,0
1,0,23,7,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,1,2,0,1,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,19,0,0,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,1,2,2,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,8,0,2,0
1,0,24,7,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,2,0,1,0,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,20,0,0,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,1,0,0,0,1,2,2,1,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,8,0,2,0
1,0,24,7,0,0,0,0,0,0,0,0,0,3,2,0,0,3,0,2,0,2,1,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,6,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,22,0,0,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,1,0,0,0,2,2,5,1,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,8,0,2,0
3,0,24,7,0,0,0,0,0,0,0,1,0,4,2,0,0,6,1,2,0,3,1,0,2,0,0,0,0,0,2,2,1,1,0,0,0,2,3,0,0,0,0,1,0,5,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,3,0,6,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,8,0,0,1,0,46,0,0,0,0,0,3,0,0,1,1,0,1,0,1,0,0,0,1,0,2,0,1,0,0,0,5,2,7,1,3,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,8,0,2,0
